run,gen,nevals,bestId,bestPos,bestError,Eo,env
1,1,30,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,0,0
1,2,60,6,"[0.5627677840439931, -1.4128124844666328, 3.32383302945379, 0.11406430468255668, -0.432203581787173]",12.0,6.0,0
1,3,90,6,"[0.7622723991206297, -1.4426059715254722, 3.9250310982796344, 0.12836341138855012, -1.4181977129446888]",12.0,8.0,0
1,4,120,6,"[-0.010346347221758201, -0.8700113480868175, 4.273360275693524, -0.515856383536972, -1.0512474667404632]",12.0,9.0,0
1,5,150,6,"[-0.1964350377403803, 0.7966973438550786, 4.711621551149392, 0.8911029658324667, -2.131499080834467]",12.0,9.6,0
1,6,180,6,"[-1.7146735022178023, 2.6175544248799953, 4.437139748819121, -0.20096491229735203, -1.2893478117520418]",12.0,10.0,0
1,7,210,6,"[-3.6225828808707714, 1.839436854754996, 4.1675134552357385, 1.551836735188367, -2.6524236060975657]",12.0,10.285714285714286,0
1,8,240,6,"[-3.527214449357126, 0.6913881888864588, 2.994676701961901, 1.0547683286997145, -1.1149096956589064]",12.0,10.5,0
1,9,270,6,"[-3.08768039291192, 1.344961381287538, 3.730444348937925, 0.4768551263944507, -0.30640593659625903]",12.0,10.666666666666666,0
1,10,300,6,"[-1.4297183278035774, 1.218450352850764, 2.20893992442205, 2.5690807467669012, -0.7066069733988951]",12.0,10.8,0
1,11,330,6,"[-2.708300859461473, -0.9227268380289879, 0.5228615979230706, 1.0607914343833078, -0.6728827815301583]",12.0,10.909090909090908,0
1,12,360,6,"[-2.9009058169112896, -0.628646632039148, 2.4102735823211168, 2.7835108663240735, -1.1115054452532374]",12.0,11.0,0
1,13,390,6,"[-3.484291327466983, -1.712459671677163, 2.961566408249209, 3.7478807412967923, -2.1560886432390927]",12.0,11.076923076923077,0
1,14,420,6,"[-2.469634185477035, -1.1851198408930708, 1.6493031126878699, 4.593555698663032, -0.6854316608176485]",12.0,11.142857142857142,0
1,15,450,6,"[-3.956448441079843, -1.2850571979192151, 2.3391021014516125, 3.6831990639971144, -1.4113665029730533]",12.0,11.2,0
1,16,480,6,"[-3.0240944593076646, -0.7725723168471319, 2.034813932324486, 2.4996056296043854, -0.45803838238064]",12.0,11.25,0
1,17,510,6,"[-2.895293251044117, -0.9396563885851632, 1.082398728138331, 0.10154348117665957, -0.8140586026850729]",12.0,11.294117647058824,0
1,18,540,6,"[-3.7945337744670082, -1.653641585932393, 0.4684491072170722, -0.15168943230599097, 0.07422869146747635]",12.0,11.333333333333334,0
1,19,570,6,"[-3.8053535942898487, -0.9224013272760638, 0.5347918229366266, -0.7283479860461064, 0.19329368057254315]",12.0,11.368421052631579,0
1,20,600,6,"[-4.72392484931206, 0.04996131843678575, -0.08619795668389796, -1.549107319175804, -1.4427810874560298]",12.0,11.4,0
1,21,630,6,"[-4.201752691920907, 1.0001962469522594, 0.11298202676144542, -2.3300978008385957, -1.7875960879942203]",12.0,11.428571428571429,0
1,22,660,6,"[-1.4517403099131028, 0.46759151687437917, 1.716690876386774, -1.98749122218532, -2.3831042329804486]",12.0,11.454545454545455,0
1,23,690,6,"[-0.9322587399735061, 0.977341971659655, 0.1425675756984146, -2.4442751507882305, -1.9850673304924056]",12.0,11.478260869565217,0
