run,gen,nevals,bestId,bestPos,bestError,Eo,env
1,1,30,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,0,0
1,2,210,23,"[-0.13260801052967008, -1.0201717343111607, 3.2161455806018515, -0.12389324312447836, -0.8291794034914199]",5.413442330152215,5.155636098196774,0
1,3,390,23,"[0.7170088480943841, -1.970452751538648, 3.326541665255501, 0.14405698023769187, -1.6173845959899134]",5.413442330152215,5.2746235898685505,0
1,4,570,23,"[-1.2309524306633342, -0.8943935826357292, 4.357653973207638, -0.5055309108489845, 0.22851148488570683]",5.413442330152215,5.318461086800187,0
1,5,750,23,"[-1.3515490387194715, 1.272122788918127, 3.203120634009629, 0.02138305745544944, -0.8105712840005681]",5.413442330152215,5.341256585204638,0
1,6,930,23,"[-1.5971703276836373, 1.6643243703445592, 5.885364060746953, 0.6522758698191249, -2.0257641667080364]",5.413442330152215,5.355228019710592,0
1,7,1110,23,"[-3.6994737718891275, 2.302024165559221, 2.7061548313187034, 1.5949306203244842, -3.130276606271069]",5.413442330152215,5.36466817816056,0
1,8,1290,23,"[-2.2864698121462768, 0.07719585841173071, 2.535464830335237, 1.1861857938970397, -2.6913703402631555]",5.413442330152215,5.3714738737872825,0
1,9,1470,23,"[-2.833312742991218, 0.6331561753475763, 3.8778338793606437, 1.4455315252685177, -0.34675005812050763]",5.413442330152215,5.3766128684441945,0
1,10,1650,23,"[-2.517662082440843, 1.195401661897929, 0.7132027203643201, 2.416922125213558, 0.45521030182216093]",5.413442330152215,5.3806306279033045,0
1,11,1830,23,"[-2.155356745436519, -0.6640355390501562, 1.0212577468573207, 1.9954718337667565, -0.9275631002467388]",5.413442330152215,5.383858008452453,0
1,12,2010,23,"[-2.7050014132254283, -0.07802558113089542, 1.71693148130463, 2.9851202610084924, -0.18173906747257051]",5.413442330152215,5.38650735069429,0
1,13,2190,23,"[-3.2781350556699174, -2.2711007937825967, 3.088878171326682, 2.5502867123493864, -0.5783603127818322]",5.413442330152215,5.388721184622401,0
1,14,2370,23,"[-2.6919322410316653, -1.5293658062689872, 3.1964351984221304, 3.377376499015221, -0.6757669485630364]",5.413442330152215,5.390598739979154,0
1,15,2550,23,"[-3.410423249277544, -1.1647330144964245, 2.7872665608898126, 3.624934656996743, -2.429645198507294]",5.413442330152215,5.392211228697306,0
