run,gen,nevals,bestId,bestPos,bestError,Eo,env
1,1,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0, 0.0, -5.0, 2.0, 0.0, 1.0]",43.0,0,0
1,2,60,13,"[-1.0, 1.0, 1.0, -1.0, 3.0, 0.0, -5.0, 2.0, 0.0, 1.0]",43.0,21.5,0
1,3,90,13,"[-1.0, 1.0, 1.0, -1.0, 3.0, 0.0, -5.0, 2.0, 0.0, 1.0]",43.0,28.666666666666668,0
1,4,120,13,"[-1.0, 1.0, 1.0, -1.0, 3.0, 0.0, -5.0, 2.0, 0.0, 1.0]",43.0,32.25,0
1,5,150,13,"[-1.0, 1.0, 1.0, -1.0, 3.0, 0.0, -5.0, 2.0, 0.0, 1.0]",43.0,34.4,0
1,6,180,13,"[-1.0, 1.0, 1.0, -1.0, 3.0, 0.0, -5.0, 2.0, 0.0, 1.0]",43.0,35.833333333333336,0
1,7,210,13,"[-1.0, 1.0, 1.0, -1.0, 3.0, 0.0, -5.0, 2.0, 0.0, 1.0]",43.0,36.857142857142854,0
1,8,240,13,"[-1.0, 1.0, 1.0, -1.0, 3.0, 0.0, -5.0, 2.0, 0.0, 1.0]",43.0,37.625,0
1,9,270,13,"[-1.0, 1.0, 1.0, -1.0, 3.0, 0.0, -5.0, 2.0, 0.0, 1.0]",43.0,38.22222222222222,0
1,10,300,13,"[-1.0, 1.0, 1.0, -1.0, 3.0, 0.0, -5.0, 2.0, 0.0, 1.0]",43.0,38.7,0
1,11,330,13,"[-1.0, 1.0, 1.0, -1.0, 3.0, 0.0, -5.0, 2.0, 0.0, 1.0]",43.0,39.09090909090909,0
1,12,360,13,"[-1.0, 1.0, 1.0, -1.0, 3.0, 0.0, -5.0, 2.0, 0.0, 1.0]",43.0,39.416666666666664,0
1,13,390,13,"[-1.0, 1.0, 1.0, -1.0, 3.0, 0.0, -5.0, 2.0, 0.0, 1.0]",43.0,39.69230769230769,0
1,14,420,13,"[-1.0, 1.0, 1.0, -1.0, 3.0, 0.0, -5.0, 2.0, 0.0, 1.0]",43.0,39.92857142857143,0
1,15,450,13,"[-1.0, 1.0, 1.0, -1.0, 3.0, 0.0, -5.0, 2.0, 0.0, 1.0]",43.0,40.13333333333333,0
1,16,480,13,"[-1.0, 1.0, 1.0, -1.0, 3.0, 0.0, -5.0, 2.0, 0.0, 1.0]",43.0,40.3125,0
1,17,510,13,"[-1.0, 1.0, 1.0, -1.0, 3.0, 0.0, -5.0, 2.0, 0.0, 1.0]",43.0,40.470588235294116,0
1,18,540,13,"[-1.0, 1.0, 1.0, -1.0, 3.0, 0.0, -5.0, 2.0, 0.0, 1.0]",43.0,40.611111111111114,0
1,19,570,13,"[-1.0, 1.0, 1.0, -1.0, 3.0, 0.0, -5.0, 2.0, 0.0, 1.0]",43.0,40.73684210526316,0
1,20,600,13,"[-1.0, 1.0, 1.0, -1.0, 3.0, 0.0, -5.0, 2.0, 0.0, 1.0]",43.0,40.85,0
1,21,630,13,"[-1.0, 1.0, 1.0, -1.0, 3.0, 0.0, -5.0, 2.0, 0.0, 1.0]",43.0,40.95238095238095,0
1,22,660,13,"[-1.0, 1.0, 1.0, -1.0, 3.0, 0.0, -5.0, 2.0, 0.0, 1.0]",43.0,41.04545454545455,0
1,23,690,13,"[-1.0, 1.0, 1.0, -1.0, 3.0, 0.0, -5.0, 2.0, 0.0, 1.0]",43.0,41.130434782608695,0
1,24,720,13,"[-1.0, 1.0, 1.0, -1.0, 3.0, 0.0, -5.0, 2.0, 0.0, 1.0]",43.0,41.208333333333336,0
1,25,750,13,"[-1.0, 1.0, 1.0, -1.0, 3.0, 0.0, -5.0, 2.0, 0.0, 1.0]",43.0,41.28,0
1,26,780,13,"[-1.0, 1.0, 1.0, -1.0, 3.0, 0.0, -5.0, 2.0, 0.0, 1.0]",43.0,41.34615384615385,0
1,27,810,13,"[-1.0, 1.0, 1.0, -1.0, 3.0, 0.0, -5.0, 2.0, 0.0, 1.0]",43.0,41.407407407407405,0
1,28,840,13,"[-1.0, 1.0, 1.0, -1.0, 3.0, 0.0, -5.0, 2.0, 0.0, 1.0]",43.0,41.464285714285715,0
1,29,870,13,"[-1.0, 1.0, 1.0, -1.0, 3.0, 0.0, -5.0, 2.0, 0.0, 1.0]",43.0,41.51724137931034,0
1,30,900,13,"[-1.0, 1.0, 1.0, -1.0, 3.0, 0.0, -5.0, 2.0, 0.0, 1.0]",43.0,41.56666666666667,0
1,31,930,13,"[-1.0, 1.0, 1.0, -1.0, 3.0, 0.0, -5.0, 2.0, 0.0, 1.0]",43.0,41.61290322580645,0
1,32,960,13,"[-1.0, 1.0, 1.0, -1.0, 3.0, 0.0, -5.0, 2.0, 0.0, 1.0]",43.0,41.65625,0
1,33,990,13,"[-1.0, 1.0, 1.0, -1.0, 3.0, 0.0, -5.0, 2.0, 0.0, 1.0]",43.0,41.696969696969695,0
1,34,1020,13,"[-1.0, 1.0, 1.0, -1.0, 3.0, 0.0, -5.0, 2.0, 0.0, 1.0]",43.0,41.73529411764706,0
1,35,1050,13,"[-1.0, 1.0, 1.0, -1.0, 3.0, 0.0, -5.0, 2.0, 0.0, 1.0]",43.0,41.77142857142857,0
1,36,1080,13,"[-1.0, 1.0, 1.0, -1.0, 3.0, 0.0, -5.0, 2.0, 0.0, 1.0]",43.0,41.80555555555556,0
1,37,1110,13,"[-1.0, 1.0, 1.0, -1.0, 3.0, 0.0, -5.0, 2.0, 0.0, 1.0]",43.0,41.83783783783784,0
1,38,1140,13,"[-1.0, 1.0, 1.0, -1.0, 3.0, 0.0, -5.0, 2.0, 0.0, 1.0]",43.0,41.86842105263158,0
1,39,1170,13,"[-1.0, 1.0, 1.0, -1.0, 3.0, 0.0, -5.0, 2.0, 0.0, 1.0]",43.0,41.8974358974359,0
1,40,1200,13,"[-1.0, 1.0, 1.0, -1.0, 3.0, 0.0, -5.0, 2.0, 0.0, 1.0]",43.0,41.925,0
1,41,1230,13,"[-1.0, 1.0, 1.0, -1.0, 3.0, 0.0, -5.0, 2.0, 0.0, 1.0]",43.0,41.951219512195124,0
1,42,1260,13,"[-1.0, 1.0, 1.0, -1.0, 3.0, 0.0, -5.0, 2.0, 0.0, 1.0]",43.0,41.976190476190474,0
1,43,1290,13,"[-1.0, 1.0, 1.0, -1.0, 3.0, 0.0, -5.0, 2.0, 0.0, 1.0]",43.0,42.0,0
1,44,1320,13,"[-1.0, 1.0, 1.0, -1.0, 3.0, 0.0, -5.0, 2.0, 0.0, 1.0]",43.0,42.02272727272727,0
1,45,1350,13,"[-1.0, 1.0, 1.0, -1.0, 3.0, 0.0, -5.0, 2.0, 0.0, 1.0]",43.0,42.044444444444444,0
1,46,1380,13,"[-1.0, 1.0, 1.0, -1.0, 3.0, 0.0, -5.0, 2.0, 0.0, 1.0]",43.0,42.06521739130435,0
1,47,1410,13,"[-1.0, 1.0, 1.0, -1.0, 3.0, 0.0, -5.0, 2.0, 0.0, 1.0]",43.0,42.08510638297872,0
1,48,1440,13,"[-1.0, 1.0, 1.0, -1.0, 3.0, 0.0, -5.0, 2.0, 0.0, 1.0]",43.0,42.104166666666664,0
1,49,1470,13,"[-1.0, 1.0, 1.0, -1.0, 3.0, 0.0, -5.0, 2.0, 0.0, 1.0]",43.0,42.12244897959184,0
1,50,1500,13,"[-1.0, 1.0, 1.0, -1.0, 3.0, 0.0, -5.0, 2.0, 0.0, 1.0]",43.0,42.14,0
1,51,1530,13,"[-1.0, 1.0, 1.0, -1.0, 3.0, 0.0, -5.0, 2.0, 0.0, 1.0]",43.0,42.15686274509804,0
