run,gen,nevals,bestId,bestPos,bestError,Eo,env
1,1,10,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,0,0
1,2,20,6,"[0.3893, -1.0666, 2.0876, -0.6914, -0.6339]",12.0,6.0,0
1,3,30,6,"[-0.2538, -0.1517, 1.9554, -1.0744, -0.524]",12.0,8.0,0
1,4,40,6,"[0.1884, 0.5495, 1.7558, -1.1999, -0.5317]",12.0,9.0,0
1,5,50,6,"[0.5292, 1.1058, 3.3939, -2.06, 0.7338]",12.0,9.6,0
1,6,60,6,"[1.8828, -0.8346, 2.5169, -0.8379, 0.2944]",12.0,10.0,0
1,7,70,6,"[1.6701, -1.1986, 2.526, -0.0879, 0.9967]",12.0,10.285714285714286,0
1,8,80,6,"[1.2909, -2.0366, 2.5163, -1.1543, 1.5873]",12.0,10.5,0
1,9,90,6,"[1.5515, -0.8148, 0.3558, -0.5871, 0.5485]",12.0,10.666666666666666,0
1,10,100,6,"[2.6044, -1.2541, 2.0146, -3.7615, 2.3496]",12.0,10.8,0
1,11,110,6,"[3.4254, -0.7573, 3.8959, -3.6632, 2.0813]",12.0,10.909090909090908,0
1,12,120,6,"[2.2695, -0.2489, 3.5488, -2.9625, 1.4112]",12.0,11.0,0
1,13,130,6,"[2.6557, 0.7316, 3.5055, -3.2439, 0.912]",12.0,11.076923076923077,0
1,14,140,6,"[1.4352, 1.5507, 2.113, -4.7771, 1.235]",12.0,11.142857142857142,0
1,15,150,6,"[0.9479, 2.4434, 3.3397, -3.8236, 1.6115]",12.0,11.2,0
1,16,160,6,"[-0.5725, 1.1124, 3.15, -5.1231, 1.9665]",12.0,11.25,0
1,17,170,6,"[0.3497, 0.3934, 0.8084, -2.6629, 3.8546]",12.0,11.294117647058824,0
1,18,180,6,"[0.1098, 1.648, 2.4767, -2.4197, 2.2318]",12.0,11.333333333333334,0
1,19,190,6,"[2.0297, 0.7513, 0.9447, -3.1567, 2.8723]",12.0,11.368421052631579,0
1,20,200,6,"[1.5362, 0.0719, 1.6486, -2.9882, 3.3426]",12.0,11.4,0
1,21,210,6,"[1.5788, -0.7386, 0.633, -1.1906, 2.0455]",12.0,11.428571428571429,0
1,22,220,6,"[1.0892, 1.0558, -1.1703, -0.5428, 2.131]",12.0,11.454545454545455,0
1,23,230,6,"[0.1667, 0.8343, 0.0684, 0.2042, 1.6044]",12.0,11.478260869565217,0
1,24,240,6,"[-0.1002, 0.2226, -0.9788, -1.5587, 2.1485]",12.0,11.5,0
1,25,250,6,"[1.3828, 0.6616, -0.2645, 0.3665, 1.152]",12.0,11.52,0
1,26,260,6,"[3.3812, -0.6058, -0.9332, -0.3637, -1.1367]",12.0,11.538461538461538,0
1,27,270,6,"[2.4643, -0.9513, -2.5005, -1.1713, -0.7849]",12.0,11.555555555555555,0
1,28,280,6,"[2.1325, -1.5211, -1.9598, -2.1407, -1.7778]",12.0,11.571428571428571,0
1,29,290,6,"[0.0826, -1.131, -2.5717, -0.7696, -3.0646]",12.0,11.586206896551724,0
1,30,300,6,"[-0.1344, -1.9515, -3.4168, -0.2099, -3.1725]",12.0,11.6,0
1,31,310,6,"[-0.8791, -0.2905, -2.4148, 0.8082, -3.8617]",12.0,11.612903225806452,0
1,32,320,6,"[0.0107, -2.0564, -2.6744, -1.3377, -4.331]",12.0,11.625,0
1,33,330,6,"[-2.0056, -2.3542, -0.2981, -0.2674, -3.3062]",12.0,11.636363636363637,0
1,34,340,6,"[-1.6716, -3.269, -0.9834, 0.1044, -6.0069]",12.0,11.647058823529411,0
1,35,350,6,"[-1.5899, -2.7076, -2.2743, 0.4947, -4.3444]",12.0,11.657142857142857,0
1,36,360,6,"[-1.3061, -1.8269, -0.7941, -0.2687, -4.8291]",12.0,11.666666666666666,0
1,37,370,6,"[-0.6212, -1.847, -1.6647, -1.0108, -4.4521]",12.0,11.675675675675675,0
1,38,380,6,"[-1.5336, -1.5313, -1.5815, -0.3336, -4.4159]",12.0,11.68421052631579,0
1,39,390,6,"[-1.2019, -2.045, -2.2684, -0.3442, -5.3648]",12.0,11.692307692307692,0
1,40,400,6,"[-1.791, -2.0198, -0.8329, -2.9486, -4.4526]",12.0,11.7,0
1,41,410,6,"[-2.3518, -2.092, 0.0522, -2.4803, -5.0221]",12.0,11.707317073170731,0
1,42,420,6,"[-3.2174, -2.2237, -1.4749, -3.0803, -5.7214]",12.0,11.714285714285714,0
1,43,430,6,"[-1.7746, -1.1967, -2.4477, -3.2452, -5.4174]",12.0,11.720930232558139,0
1,44,440,6,"[-3.792, -0.5499, -2.3213, -3.1931, -5.9094]",12.0,11.727272727272727,0
1,45,450,6,"[-4.5595, -0.1232, 0.2457, -3.1063, -5.3199]",12.0,11.733333333333333,0
1,46,460,6,"[-3.3241, 1.3219, -0.8164, -4.9309, -4.482]",12.0,11.73913043478261,0
1,47,470,6,"[-5.0052, 0.3537, -1.0148, -3.2282, -2.5383]",12.0,11.74468085106383,0
1,48,480,6,"[-3.5793, 1.2024, -2.5453, -2.7417, -3.4463]",12.0,11.75,0
1,49,490,6,"[-5.5199, 0.3373, -2.414, -4.9732, -1.6039]",12.0,11.755102040816327,0
1,50,500,6,"[-4.1977, 1.314, -1.1328, -3.02, -1.604]",12.0,11.76,0
1,51,510,6,"[-4.9264, -0.4415, -1.8876, -2.5756, -0.9351]",12.0,11.764705882352942,0
1,52,520,6,"[-5.835, 1.8399, -1.7636, -2.8716, -0.3544]",12.0,11.76923076923077,0
1,53,530,6,"[-5.0182, 1.1623, -0.8864, -3.7075, 1.4919]",12.0,11.773584905660377,0
1,54,540,6,"[-5.0964, 1.3448, -2.6311, -1.8697, 0.923]",12.0,11.777777777777779,0
