run,gen,nevals,bestId,bestPos,bestError,Eo,env
1,1,30,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,0,0
1,2,60,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,6.0,0
1,3,90,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,8.0,0
1,4,120,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,9.0,0
1,5,150,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,9.6,0
1,6,180,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,10.0,0
1,7,210,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,10.285714285714286,0
1,8,240,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,10.5,0
1,9,270,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,10.666666666666666,0
1,10,300,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,10.8,0
1,11,330,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,10.909090909090908,0
1,12,360,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.0,0
1,13,390,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.076923076923077,0
1,14,420,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.142857142857142,0
1,15,450,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.2,0
1,16,480,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.25,0
1,17,510,1,"[-2.0, 2.0, 1.0, -1.0, -1.0]",11.0,11.237254901960783,0
1,18,540,1,"[-2.0, 2.0, 1.0, -1.0, -1.0]",11.0,11.224074074074075,0
1,19,570,1,"[-2.0, 2.0, 1.0, -1.0, -1.0]",11.0,11.212280701754386,0
1,20,600,1,"[-2.0, 2.0, 1.0, -1.0, -1.0]",11.0,11.201666666666666,0
1,21,630,1,"[-2.0, 2.0, 1.0, -1.0, -1.0]",11.0,11.192063492063491,0
1,22,660,1,"[-2.0, 2.0, 1.0, -1.0, -1.0]",11.0,11.183333333333334,0
1,23,690,1,"[-2.0, 2.0, 1.0, -1.0, -1.0]",11.0,11.17536231884058,0
1,24,720,1,"[-2.0, 2.0, 1.0, -1.0, -1.0]",11.0,11.168055555555556,0
1,25,750,1,"[-2.0, 2.0, 1.0, -1.0, -1.0]",11.0,11.161333333333333,0
1,26,780,1,"[-2.0, 2.0, 1.0, -1.0, -1.0]",11.0,11.155128205128205,0
1,27,810,1,"[-2.0, 2.0, 1.0, -1.0, -1.0]",11.0,11.149382716049383,0
1,28,840,1,"[-2.0, 2.0, 1.0, -1.0, -1.0]",11.0,11.144047619047619,0
