run,gen,nevals,bestId,bestPos,bestError,Eo,env
1,1,30,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,0,0
1,2,90,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,8.0,0
1,3,150,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,9.6,0
1,4,210,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,10.285714285714286,0
1,5,270,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,10.666666666666666,0
1,6,330,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,10.909090909090908,0
1,7,390,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.076923076923077,0
1,8,450,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.2,0
1,9,510,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.294117647058824,0
1,10,570,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.368421052631579,0
1,11,630,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.428571428571429,0
1,12,690,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.478260869565217,0
1,13,750,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.52,0
1,14,810,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.555555555555555,0
1,15,870,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.586206896551724,0
1,16,930,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.612903225806452,0
1,17,990,1,"[-2.0, 2.0, 1.0, -1.0, -1.0]",11.0,11.636363636363637,0
1,18,1050,1,"[-2.0, 2.0, 1.0, -1.0, -1.0]",11.0,11.6,0
1,19,1110,1,"[-2.0, 2.0, 1.0, -1.0, -1.0]",11.0,11.567567567567568,0
1,20,1170,1,"[-2.0, 2.0, 1.0, -1.0, -1.0]",11.0,11.538461538461538,0
1,21,1230,1,"[-2.0, 2.0, 1.0, -1.0, -1.0]",11.0,11.512195121951219,0
1,22,1290,1,"[-2.0, 2.0, 1.0, -1.0, -1.0]",11.0,11.488372093023257,0
1,23,1350,1,"[-2.0, 2.0, 1.0, -1.0, -1.0]",11.0,11.466666666666667,0
1,24,1410,1,"[-2.0, 2.0, 1.0, -1.0, -1.0]",11.0,11.446808510638299,0
1,25,1470,1,"[-2.0, 2.0, 1.0, -1.0, -1.0]",11.0,11.428571428571429,0
1,26,1530,1,"[-2.0, 2.0, 1.0, -1.0, -1.0]",11.0,11.411764705882353,0
1,27,1590,1,"[-2.0, 2.0, 1.0, -1.0, -1.0]",11.0,11.39622641509434,0
1,28,1650,1,"[-2.0, 2.0, 1.0, -1.0, -1.0]",11.0,11.381818181818181,0
1,29,1710,4,"[2.0, 0.0, -0.9966, -1.0625, -0.0723]",7.903617033101263,11.368421052631579,0
1,30,1770,4,"[2.0, 0.0, -0.9966, -1.0625, -0.0723]",7.903617033101263,11.25097006891871,0
1,31,1830,4,"[2.0, 0.0, -0.9966, -1.0625, -0.0723]",7.903617033101263,11.141220789055863,0
1,32,1890,4,"[2.0, 0.0, -0.9966, -1.0625, -0.0723]",7.903617033101263,11.038439717438276,0
1,33,1950,4,"[2.0, 0.0, -0.9966, -1.0625, -0.0723]",7.903617033101263,10.941983634843313,0
1,34,2010,4,"[2.0, 0.0, -0.9966, -1.0625, -0.0723]",7.903617033101263,10.851286124343568,0
1,35,2070,4,"[2.0, 0.0, -0.9966, -1.0625, -0.0723]",7.903617033101263,10.765846440539462,0
1,36,2130,4,"[2.0, 0.0, -0.9966, -1.0625, -0.0723]",7.903617033101263,10.685220260048263,0
1,37,2190,4,"[2.0, 0.0, -0.9966, -1.0625, -0.0723]",7.903617033101263,10.609011952460692,0
1,38,2250,4,"[2.0, 0.0, -0.9966, -1.0625, -0.0723]",7.903617033101263,10.536868087944459,0
1,39,2310,4,"[2.0, 0.0, -0.9966, -1.0625, -0.0723]",7.903617033101263,10.468471956649847,0
1,40,2370,4,"[2.0, 0.0, -0.9966, -1.0625, -0.0723]",7.903617033101263,10.403538920610659,0
1,41,2430,4,"[2.0, 0.0, -0.9966, -1.0625, -0.0723]",7.903617033101263,10.341812454252418,0
1,42,2490,4,"[2.0, 0.0, -0.9966, -1.0625, -0.0723]",7.903617033101263,10.283060757357225,0
1,43,2550,4,"[2.0, 0.0, -0.9966, -1.0625, -0.0723]",7.903617033101263,10.227073846198277,0
1,44,2610,4,"[2.0, 0.0, -0.9966, -1.0625, -0.0723]",7.903617033101263,10.17366104589721,0
1,45,2670,4,"[2.0, 0.0, -0.9966, -1.0625, -0.0723]",7.903617033101263,10.122648820890575,0
1,46,2730,4,"[2.0, 0.0, -0.9966, -1.0625, -0.0723]",7.903617033101263,10.073878891488626,0
1,47,2790,4,"[2.0, 0.0, -0.9966, -1.0625, -0.0723]",7.903617033101263,10.027206593458803,0
