run,gen,nevals,bestId,bestPos,bestError,Eo,env
1,1,100,4,"[56.0, 3.0, 13.0, 24.0, 11.0]",51.64811328527148,0,0
1,2,192,4,"[78.0, 3.0, 13.0, 24.0, 11.0]",38.43342269209661,49.08733073929562,0
1,3,284,4,"[77.46617629609128, 0.6456173859184959, 15.260007245717304, 23.391041992235227, 12.058973269613478]",36.33909692199786,44.70171205959363,0
1,4,376,4,"[78.13936188588794, 6.099187650422872, 14.891363357945602, 28.093017264553623, 11.100692346529211]",32.402035620480916,41.51986550736117,0
1,5,468,4,"[75.31927054659343, 4.639294288157569, 14.639337831311105, 27.478634714730735, 12.900447167115317]",30.184277398140036,39.16250939444543,0
1,6,560,4,"[72.85717373386993, 2.8863120198733694, 18.589017942591028, 27.373450549382678, 13.245101095831187]",21.02051168963496,36.1069650869066,0
1,7,652,4,"[69.98248273865528, 2.9282702497261286, 21.123704947673357, 25.965968535113582, 13.195877499537659]",18.08381187490062,33.50834895308104,0
1,8,744,4,"[69.98248273865528, 2.9282702497261286, 21.123704947673357, 25.965968535113582, 13.195877499537659]",18.08381187490062,31.552401325470402,0
1,9,836,4,"[70.08213991332615, 4.36805098609742, 21.851209372079445, 26.99065077220967, 9.72827016590406]",7.873726926459966,28.927777523362916,0
1,10,928,4,"[70.08213991332615, 4.36805098609742, 21.851209372079445, 26.99065077220967, 9.72827016590406]",7.873726926459966,26.82355326822502,0
1,11,1020,4,"[70.08213991332615, 4.36805098609742, 21.851209372079445, 26.99065077220967, 9.72827016590406]",7.873726926459966,25.098914564994352,0
1,12,1112,4,"[70.08213991332615, 4.36805098609742, 21.851209372079445, 26.99065077220967, 9.72827016590406]",7.873726926459966,23.659647733521275,0
1,13,1204,4,"[70.08213991332615, 4.36805098609742, 21.851209372079445, 26.99065077220967, 9.72827016590406]",7.873726926459966,22.440335301542422,0
1,14,1296,4,"[70.08213991332615, 4.36805098609742, 21.851209372079445, 26.99065077220967, 9.72827016590406]",7.873726926459966,21.394135128424768,0
1,15,1388,4,"[69.53680614739866, 3.9646720764860057, 22.126083727780735, 28.32558987523895, 8.933380948687214]",4.809438940425615,20.28793129040112,0
1,16,1480,4,"[69.53680614739866, 3.9646720764860057, 22.126083727780735, 28.32558987523895, 8.933380948687214]",4.809438940425615,19.31925549710473,0
1,17,1572,4,"[69.53680614739866, 3.9646720764860057, 22.126083727780735, 28.32558987523895, 8.933380948687214]",4.809438940425615,18.46396160327815,0
1,18,1664,4,"[69.53680614739866, 3.9646720764860057, 22.126083727780735, 28.32558987523895, 8.933380948687214]",4.809438940425615,17.703243476557397,0
1,19,1756,4,"[69.53680614739866, 3.9646720764860057, 22.126083727780735, 28.32558987523895, 8.933380948687214]",4.809438940425615,17.02223613304656,0
1,20,1848,4,"[69.53680614739866, 3.9646720764860057, 22.126083727780735, 28.32558987523895, 8.933380948687214]",4.809438940425615,16.409034715512995,0
1,21,1940,4,"[69.53680614739866, 3.9646720764860057, 22.126083727780735, 28.32558987523895, 8.933380948687214]",4.809438940425615,15.853992607683642,0
1,22,2032,4,"[69.53680614739866, 3.9646720764860057, 22.126083727780735, 28.32558987523895, 8.933380948687214]",4.809438940425615,15.349210218279781,0
1,23,2124,4,"[69.53680614739866, 3.9646720764860057, 22.126083727780735, 28.32558987523895, 8.933380948687214]",4.809438940425615,14.888156623438215,0
1,24,2216,4,"[69.53680614739866, 3.9646720764860057, 22.126083727780735, 28.32558987523895, 8.933380948687214]",4.809438940425615,14.465385457049198,0
1,25,2308,4,"[69.53680614739866, 3.9646720764860057, 22.126083727780735, 28.32558987523895, 8.933380948687214]",4.809438940425615,14.076318751065543,0
1,26,2400,4,"[69.53680614739866, 3.9646720764860057, 22.126083727780735, 28.32558987523895, 8.933380948687214]",4.809438940425615,13.717080492540685,0
1,27,2492,4,"[69.53680614739866, 3.9646720764860057, 22.126083727780735, 28.32558987523895, 8.933380948687214]",4.809438940425615,13.384367049252095,0
1,28,2584,4,"[69.53680614739866, 3.9646720764860057, 22.126083727780735, 28.32558987523895, 8.933380948687214]",4.809438940425615,13.075345275299846,0
1,29,2676,4,"[69.53680614739866, 3.9646720764860057, 22.126083727780735, 28.32558987523895, 8.933380948687214]",4.809438940425615,12.787571635281532,0
1,30,2768,4,"[69.53680614739866, 3.9646720764860057, 22.126083727780735, 28.32558987523895, 8.933380948687214]",4.809438940425615,12.518927456882933,0
1,31,2860,4,"[69.53680614739866, 3.9646720764860057, 22.126083727780735, 28.32558987523895, 8.933380948687214]",4.809438940425615,12.267566680171518,0
1,32,2952,4,"[69.53680614739866, 3.9646720764860057, 22.126083727780735, 28.32558987523895, 8.933380948687214]",4.809438940425615,12.031873377347262,0
1,33,3044,4,"[69.53680614739866, 3.9646720764860057, 22.126083727780735, 28.32558987523895, 8.933380948687214]",4.809438940425615,11.81042697587638,0
1,34,3136,4,"[69.53680614739866, 3.9646720764860057, 22.126083727780735, 28.32558987523895, 8.933380948687214]",4.809438940425615,11.601973603063227,0
1,35,3228,4,"[69.53680614739866, 3.9646720764860057, 22.126083727780735, 28.32558987523895, 8.933380948687214]",4.809438940425615,11.405402330806957,0
1,36,3320,4,"[69.53680614739866, 3.9646720764860057, 22.126083727780735, 28.32558987523895, 8.933380948687214]",4.809438940425615,11.219725370025133,0
1,37,3412,4,"[69.53680614739866, 3.9646720764860057, 22.126083727780735, 28.32558987523895, 8.933380948687214]",4.809438940425615,11.044061469262022,0
1,38,3504,4,"[69.53680614739866, 3.9646720764860057, 22.126083727780735, 28.32558987523895, 8.933380948687214]",4.809438940425615,10.877621928584645,0
1,39,3596,4,"[69.53680614739866, 3.9646720764860057, 22.126083727780735, 28.32558987523895, 8.933380948687214]",4.809438940425615,10.719698760400217,0
1,40,3688,4,"[69.53680614739866, 3.9646720764860057, 22.126083727780735, 28.32558987523895, 8.933380948687214]",4.809438940425615,10.56965462229874,0
1,41,3780,4,"[69.53680614739866, 3.9646720764860057, 22.126083727780735, 28.32558987523895, 8.933380948687214]",4.809438940425615,10.426914220020194,0
1,42,3872,4,"[69.53680614739866, 3.9646720764860057, 22.126083727780735, 28.32558987523895, 8.933380948687214]",4.809438940425615,10.290956936031744,0
1,43,3964,4,"[69.53680614739866, 3.9646720764860057, 22.126083727780735, 28.32558987523895, 8.933380948687214]",4.809438940425615,10.161310484599772,0
1,44,4056,4,"[69.53680614739866, 3.9646720764860057, 22.126083727780735, 28.32558987523895, 8.933380948687214]",4.809438940425615,10.0375454303728,0
1,45,4148,4,"[69.53680614739866, 3.9646720764860057, 22.126083727780735, 28.32558987523895, 8.933380948687214]",4.809438940425615,9.919270436410477,0
1,46,4240,4,"[69.53680614739866, 3.9646720764860057, 22.126083727780735, 28.32558987523895, 8.933380948687214]",4.809438940425615,9.806128130865385,0
1,47,4332,4,"[69.53680614739866, 3.9646720764860057, 22.126083727780735, 28.32558987523895, 8.933380948687214]",4.809438940425615,9.697791500348064,0
1,48,4424,4,"[69.53680614739866, 3.9646720764860057, 22.126083727780735, 28.32558987523895, 8.933380948687214]",4.809438940425615,9.593960733306147,0
1,49,4516,4,"[69.53680614739866, 3.9646720764860057, 22.126083727780735, 28.32558987523895, 8.933380948687214]",4.809438940425615,9.494360449243795,0
1,50,4608,4,"[69.53680614739866, 3.9646720764860057, 22.126083727780735, 28.32558987523895, 8.933380948687214]",4.809438940425615,9.398737259857542,0
1,51,4700,4,"[69.53680614739866, 3.9646720764860057, 22.126083727780735, 28.32558987523895, 8.933380948687214]",4.809438940425615,9.306857616608964,0
1,52,4792,4,"[69.53680614739866, 3.9646720764860057, 22.126083727780735, 28.32558987523895, 8.933380948687214]",4.809438940425615,9.218505906239715,0
1,53,4884,4,"[69.53680614739866, 3.9646720764860057, 22.126083727780735, 28.32558987523895, 8.933380948687214]",4.809438940425615,9.133482761535483,0
1,54,4976,4,"[69.53680614739866, 3.9646720764860057, 22.126083727780735, 28.32558987523895, 8.933380948687214]",4.809438940425615,9.051603559481084,0
1,55,5075,5,"[77.0, 48.5843261882623, 8.651139952185185, 26.0, 34.77042075218986]",124.66393371932574,8.900617569136836,1
1,56,5167,9,"[62.172254134529794, 86.73087889133643, 7.8573884157097496, 35.95663167084411, 2.537465277709998]",28.776784324933825,9.420354730999703,1
1,57,5259,9,"[63.4966100145858, 87.83250303637288, 5.271154918746106, 36.2165827931259, 3.1103047529191903]",27.02941606332186,9.718125183642192,1
1,58,5351,9,"[65.52501511543764, 87.24593091276529, 6.407749094873257, 36.94704102162796, 2.7415404689229437]",23.55376153038504,9.947198444871768,1
1,59,5443,9,"[65.52501511543764, 87.24593091276529, 6.407749094873257, 36.94704102162796, 2.7415404689229437]",23.55376153038504,10.168527910388272,1
1,60,5535,9,"[67.28557568029314, 88.77027701156877, 7.989767765942072, 39.14885354668274, 2.4104231477164633]",17.120506427994187,10.277893946659933,1
1,61,5627,9,"[67.28557568029314, 88.77027701156877, 7.989767765942072, 39.14885354668274, 2.4104231477164633]",17.120506427994187,10.383683769909739,1
1,62,5719,9,"[67.28557568029314, 88.77027701156877, 7.989767765942072, 39.14885354668274, 2.4104231477164633]",17.120506427994187,10.486069968840962,1
1,63,5811,9,"[67.28557568029314, 88.77027701156877, 7.989767765942072, 39.14885354668274, 2.4104231477164633]",17.120506427994187,10.585214202430016,1
1,64,5903,9,"[67.28557568029314, 88.77027701156877, 7.989767765942072, 39.14885354668274, 2.4104231477164633]",17.120506427994187,10.681268051641572,1
1,65,5995,9,"[67.366059796055, 88.97061073842013, 7.905232209759612, 41.17008696018403, 1.395648960491376]",14.268489567003364,10.731557859861624,1
1,66,6087,9,"[67.366059796055, 88.97061073842013, 7.905232209759612, 41.17008696018403, 1.395648960491376]",14.268489567003364,10.780327489880191,1
1,67,6179,9,"[67.366059796055, 88.97061073842013, 7.905232209759612, 41.17008696018403, 1.395648960491376]",14.268489567003364,10.827644844138472,1
1,68,6271,9,"[67.22099274560993, 91.36307332930782, 8.524065347410032, 43.133818374468774, 2.1148094124260917]",14.146144981989302,10.8718179780435,1
1,69,6363,9,"[67.22099274560993, 91.36307332930782, 8.524065347410032, 43.133818374468774, 2.1148094124260917]",14.146144981989302,10.914713749597668,1
1,70,6455,9,"[67.22099274560993, 91.36307332930782, 8.524065347410032, 43.133818374468774, 2.1148094124260917]",14.146144981989302,10.956386775688479,1
1,71,6547,9,"[67.22099274560993, 91.36307332930782, 8.524065347410032, 43.133818374468774, 2.1148094124260917]",14.146144981989302,10.996888603245504,1
1,72,6639,9,"[67.22099274560993, 91.36307332930782, 8.524065347410032, 43.133818374468774, 2.1148094124260917]",14.146144981989302,11.036267921950216,1
1,73,6731,9,"[67.22099274560993, 91.36307332930782, 8.524065347410032, 43.133818374468774, 2.1148094124260917]",14.146144981989302,11.074570759501805,1
1,74,6823,9,"[67.22099274560993, 91.36307332930782, 8.524065347410032, 43.133818374468774, 2.1148094124260917]",14.146144981989302,11.11184066108542,1
1,75,6915,9,"[67.22099274560993, 91.36307332930782, 8.524065347410032, 43.133818374468774, 2.1148094124260917]",14.146144981989302,11.148118854514099,1
1,76,7007,9,"[67.22099274560993, 91.36307332930782, 8.524065347410032, 43.133818374468774, 2.1148094124260917]",14.146144981989302,11.183444402361092,1
1,77,7099,9,"[67.22099274560993, 91.36307332930782, 8.524065347410032, 43.133818374468774, 2.1148094124260917]",14.146144981989302,11.217854342262761,1
1,78,7191,9,"[67.22099274560993, 91.36307332930782, 8.524065347410032, 43.133818374468774, 2.1148094124260917]",14.146144981989302,11.251383816451469,1
1,79,7283,9,"[67.22099274560993, 91.36307332930782, 8.524065347410032, 43.133818374468774, 2.1148094124260917]",14.146144981989302,11.28406619147078,1
1,80,7375,9,"[67.22099274560993, 91.36307332930782, 8.524065347410032, 43.133818374468774, 2.1148094124260917]",14.146144981989302,11.315933168930286,1
1,81,7467,9,"[67.22099274560993, 91.36307332930782, 8.524065347410032, 43.133818374468774, 2.1148094124260917]",14.146144981989302,11.347014888072858,1
1,82,7559,9,"[67.22099274560993, 91.36307332930782, 8.524065347410032, 43.133818374468774, 2.1148094124260917]",14.146144981989302,11.37734002085186,1
1,83,7651,9,"[67.22099274560993, 91.36307332930782, 8.524065347410032, 43.133818374468774, 2.1148094124260917]",14.146144981989302,11.406935860148787,1
1,84,7743,9,"[67.22099274560993, 91.36307332930782, 8.524065347410032, 43.133818374468774, 2.1148094124260917]",14.146144981989302,11.435828401701865,1
1,85,7835,9,"[67.22099274560993, 91.36307332930782, 8.524065347410032, 43.133818374468774, 2.1148094124260917]",14.146144981989302,11.464042420262503,1
1,86,7927,9,"[67.22099274560993, 91.36307332930782, 8.524065347410032, 43.133818374468774, 2.1148094124260917]",14.146144981989302,11.49160154044858,1
1,87,8019,9,"[67.22099274560993, 91.36307332930782, 8.524065347410032, 43.133818374468774, 2.1148094124260917]",14.146144981989302,11.518528302720421,1
1,88,8111,9,"[67.22099274560993, 91.36307332930782, 8.524065347410032, 43.133818374468774, 2.1148094124260917]",14.146144981989302,11.544844224866752,1
1,89,8203,9,"[67.22099274560993, 91.36307332930782, 8.524065347410032, 43.133818374468774, 2.1148094124260917]",14.146144981989302,11.57056985935309,1
1,90,8295,9,"[67.22099274560993, 91.36307332930782, 8.524065347410032, 43.133818374468774, 2.1148094124260917]",14.146144981989302,11.595724846853837,1
1,91,8387,9,"[67.22099274560993, 91.36307332930782, 8.524065347410032, 43.133818374468774, 2.1148094124260917]",14.146144981989302,11.620327966261089,1
1,92,8479,9,"[67.22099274560993, 91.36307332930782, 8.524065347410032, 43.133818374468774, 2.1148094124260917]",14.146144981989302,11.644397181437778,1
1,93,8571,9,"[68.091460943605, 90.11702583306437, 6.910859358019675, 43.64579764895528, 3.1671556218912915]",12.421767057022798,11.649842811403904,1
1,94,8663,9,"[68.091460943605, 90.11702583306437, 6.910859358019675, 43.64579764895528, 3.1671556218912915]",12.421767057022798,11.655172777522196,1
1,95,8755,9,"[68.091460943605, 90.11702583306437, 6.910859358019675, 43.64579764895528, 3.1671556218912915]",12.421767057022798,11.660390726077296,1
1,96,8847,9,"[68.091460943605, 90.11702583306437, 6.910859358019675, 43.64579764895528, 3.1671556218912915]",12.421767057022798,11.665500151682904,1
1,97,8939,9,"[68.091460943605, 90.11702583306437, 6.910859358019675, 43.64579764895528, 3.1671556218912915]",12.421767057022798,11.670504405086765,1
1,98,9031,9,"[68.091460943605, 90.11702583306437, 6.910859358019675, 43.64579764895528, 3.1671556218912915]",12.421767057022798,11.675406700498565,1
1,99,9123,9,"[68.091460943605, 90.11702583306437, 6.910859358019675, 43.64579764895528, 3.1671556218912915]",12.421767057022798,11.680210122474456,1
1,100,9215,9,"[68.091460943605, 90.11702583306437, 6.910859358019675, 43.64579764895528, 3.1671556218912915]",12.421767057022798,11.684917632389192,1
1,101,9307,9,"[68.091460943605, 90.11702583306437, 6.910859358019675, 43.64579764895528, 3.1671556218912915]",12.421767057022798,11.689532074524372,1
1,102,9399,9,"[68.091460943605, 90.11702583306437, 6.910859358019675, 43.64579764895528, 3.1671556218912915]",12.421767057022798,11.694056181799157,1
1,103,9491,9,"[68.091460943605, 90.11702583306437, 6.910859358019675, 43.64579764895528, 3.1671556218912915]",12.421767057022798,11.698492581167654,1
1,104,9583,9,"[68.091460943605, 90.11702583306437, 6.910859358019675, 43.64579764895528, 3.1671556218912915]",12.421767057022798,11.70284379870543,1
1,105,9675,9,"[68.091460943605, 90.11702583306437, 6.910859358019675, 43.64579764895528, 3.1671556218912915]",12.421767057022798,11.707112264405795,1
1,106,9767,9,"[68.091460943605, 90.11702583306437, 6.910859358019675, 43.64579764895528, 3.1671556218912915]",12.421767057022798,11.711300316705028,1
1,107,9859,9,"[68.091460943605, 90.11702583306437, 6.910859358019675, 43.64579764895528, 3.1671556218912915]",12.421767057022798,11.715410206754228,1
1,108,9951,9,"[68.091460943605, 90.11702583306437, 6.910859358019675, 43.64579764895528, 3.1671556218912915]",12.421767057022798,11.719444102454213,1
1,109,10047,6,"[62.553446238453034, 100.0, 8.712158203125, 42.080336809158325, 4.2947845458984375]",71.63092664852354,11.6742274992138,2
1,110,10139,8,"[19.828463696655184, 47.82338054652894, 0.08976291267187264, 21.685531256981598, 65.3514806938515]",11.46206410501162,11.799209839038912,2
1,111,10231,10,"[19.828494436730242, 47.823382479904296, 0.09038354451391617, 21.68378624173611, 65.37290501298364]",11.457341176652342,11.793909355639132,2
1,112,10323,9,"[19.82823060053547, 47.82332867101998, 0.09113127967044612, 21.683317599159302, 65.38776266850914]",11.454449442725803,11.788673516530151,2
1,113,10415,9,"[19.82823060053547, 47.82332867101998, 0.09113127967044612, 21.683317599159302, 65.38776266850914]",11.454449442725803,11.783521570905998,2
1,114,10507,9,"[19.82823060053547, 47.82332867101998, 0.09113127967044612, 21.683317599159302, 65.38776266850914]",11.454449442725803,11.778459846847928,2
1,115,10599,9,"[19.82823060053547, 47.82332867101998, 0.09113127967044612, 21.683317599159302, 65.38776266850914]",11.454449442725803,11.773485994968997,2
1,116,10691,9,"[19.82823060053547, 47.82332867101998, 0.09113127967044612, 21.683317599159302, 65.38776266850914]",11.454449442725803,11.768597746751624,2
1,117,10783,9,"[21.873585145298414, 49.63880815680804, 2.723542492417963, 19.661652351859086, 63.095485335110205]",10.248896034366645,11.753730794177331,2
1,118,10875,9,"[21.873585145298414, 49.63880815680804, 2.723542492417963, 19.661652351859086, 63.095485335110205]",10.248896034366645,11.739115383605215,2
1,119,10967,9,"[21.873585145298414, 49.63880815680804, 2.723542492417963, 19.661652351859086, 63.095485335110205]",10.248896034366645,11.72474518462654,2
1,120,11059,9,"[21.873585145298414, 49.63880815680804, 2.723542492417963, 19.661652351859086, 63.095485335110205]",10.248896034366645,11.710614077483662,2
1,121,11151,9,"[21.873585145298414, 49.63880815680804, 2.723542492417963, 19.661652351859086, 63.095485335110205]",10.248896034366645,11.696716144380268,2
1,122,11243,9,"[19.913248939874407, 48.508321174648174, 3.236659889735427, 19.31895835678945, 66.0757820393999]",9.826606944083167,11.67966524512605,2
1,123,11335,9,"[19.913248939874407, 48.508321174648174, 3.236659889735427, 19.31895835678945, 66.0757820393999]",9.826606944083167,11.662891131532422,2
1,124,11427,9,"[19.913248939874407, 48.508321174648174, 3.236659889735427, 19.31895835678945, 66.0757820393999]",9.826606944083167,11.646387118306452,2
1,125,11519,9,"[19.913248939874407, 48.508321174648174, 3.236659889735427, 19.31895835678945, 66.0757820393999]",9.826606944083167,11.630146733731717,2
1,126,11611,9,"[19.913248939874407, 48.508321174648174, 3.236659889735427, 19.31895835678945, 66.0757820393999]",9.826606944083167,11.614163711206913,2
1,127,11703,9,"[19.913248939874407, 48.508321174648174, 3.236659889735427, 19.31895835678945, 66.0757820393999]",9.826606944083167,11.598431981183568,2
1,128,11795,9,"[19.913248939874407, 48.508321174648174, 3.236659889735427, 19.31895835678945, 66.0757820393999]",9.826606944083167,11.582945663481063,2
1,129,11887,9,"[19.913248939874407, 48.508321174648174, 3.236659889735427, 19.31895835678945, 66.0757820393999]",9.826606944083167,11.567699059958523,2
1,130,11979,9,"[20.364259285552418, 49.84191171571706, 3.6457420947261965, 21.60596488033605, 66.7540250730982]",9.699243104008595,11.551729744142815,2
1,131,12071,9,"[20.364259285552418, 49.84191171571706, 3.6457420947261965, 21.60596488033605, 66.7540250730982]",9.699243104008595,11.536003850919277,2
1,132,12163,9,"[20.364259285552418, 49.84191171571706, 3.6457420947261965, 21.60596488033605, 66.7540250730982]",9.699243104008595,11.520515856598406,2
1,133,12255,9,"[20.364259285552418, 49.84191171571706, 3.6457420947261965, 21.60596488033605, 66.7540250730982]",9.699243104008595,11.505260403359138,2
1,134,12347,9,"[20.364259285552418, 49.84191171571706, 3.6457420947261965, 21.60596488033605, 66.7540250730982]",9.699243104008595,11.490232293069253,2
1,135,12439,9,"[20.364259285552418, 49.84191171571706, 3.6457420947261965, 21.60596488033605, 66.7540250730982]",9.699243104008595,11.475426481380005,2
1,136,12531,9,"[20.364259285552418, 49.84191171571706, 3.6457420947261965, 21.60596488033605, 66.7540250730982]",9.699243104008595,11.460838072080897,2
1,137,12623,9,"[20.364259285552418, 49.84191171571706, 3.6457420947261965, 21.60596488033605, 66.7540250730982]",9.699243104008595,11.446462311701302,2
1,138,12715,9,"[22.587303237412346, 52.46903149339621, 1.6737022403513353, 19.37555688545669, 67.09285730512066]",9.359960887924146,11.429893058633052,2
