run,gen,nevals,bestId,bestPos,bestError,Eo,env
1,1,30,2,"[1.0, -1.0]",2.0,0,0
1,2,46,2,"[1.0, -1.0]",2.0,0.6956521739130435,0
1,3,62,2,"[1.0, -1.0]",2.0,1.032258064516129,0
1,4,78,2,"[1.0, -1.0]",2.0,1.2307692307692308,0
1,5,94,2,"[1.0, -1.0]",2.0,1.3617021276595744,0
1,6,110,2,"[1.0, -1.0]",2.0,1.4545454545454546,0
1,7,126,20,"[0.0, -0.09375]",1.6940929394745474,1.5068146871136658,0
1,8,142,26,"[0.0, -1.0]",1.0,1.5230284835805654,0
1,9,158,26,"[0.0, -1.0]",1.0,1.4700635738508878,0
1,10,174,26,"[0.0, -1.0]",1.0,1.4268393371749442,0
1,11,190,26,"[0.0, -1.0]",1.0,1.3908949719391595,0
1,12,206,26,"[0.0, -1.0]",1.0,1.360534197419613,0
1,13,222,26,"[0.0, -1.0]",1.0,1.33454975075874,0
1,14,238,26,"[0.0, -1.0]",1.0,1.312059011211934,0
1,15,254,26,"[0.0, -1.0]",1.0,1.2924017506631507,0
1,16,270,26,"[0.0, -1.0]",1.0,1.2750742395127417,0
1,17,286,26,"[0.0, -1.0]",1.0,1.2596854708686722,0
1,18,302,26,"[0.0, -1.0]",1.0,1.2459273002266233,0
1,19,318,26,"[0.0, -1.0]",1.0,1.23355359958629,0
1,20,334,26,"[0.0, -1.0]",1.0,1.222365403198923,0
1,21,350,26,"[0.0, -1.0]",1.0,1.212200127624115,0
1,22,366,26,"[0.0, -1.0]",1.0,1.2029236193126784,0
1,23,382,26,"[0.0, -1.0]",1.0,1.1944242007027233,0
1,24,398,26,"[0.0, -1.0]",1.0,1.186608152433267,0
1,25,414,26,"[0.0, -1.0]",1.0,1.1793962431604839,0
1,26,430,26,"[0.0, -1.0]",1.0,1.1727210341126517,0
1,27,446,26,"[0.0, -1.0]",1.0,1.1665247638305836,0
1,28,462,26,"[0.0, -1.0]",1.0,1.1607576724425115,0
1,29,478,26,"[0.0, -1.0]",1.0,1.1553766624862767,0
1,30,494,26,"[0.0, -1.0]",1.0,1.1503442199765999,0
1,31,510,26,"[0.0, -1.0]",1.0,1.1456275385655692,0
1,32,526,20,"[0.0, 0.0]",0.0,1.1278898187612934,0
1,33,542,20,"[0.0, 0.0]",0.0,1.094594178355056,0
1,34,558,20,"[0.0, 0.0]",0.0,1.0632079653556277,0
1,35,574,20,"[0.0, 0.0]",0.0,1.033571506391011,0
1,36,590,20,"[0.0, 0.0]",0.0,1.0055424485905768,0
1,37,606,20,"[0.0, 0.0]",0.0,0.9789934730502314,0
1,38,622,20,"[0.0, 0.0]",0.0,0.9538103612032802,0
1,39,638,20,"[0.0, 0.0]",0.0,0.9298903521448907,0
1,40,654,20,"[0.0, 0.0]",0.0,0.907140741083242,0
1,41,670,20,"[0.0, 0.0]",0.0,0.8854776786096124,0
1,42,686,20,"[0.0, 0.0]",0.0,0.8648251380006418,0
1,43,702,20,"[0.0, 0.0]",0.0,0.845114023744217,0
1,44,718,20,"[0.0, 0.0]",0.0,0.8262813992596661,0
1,45,734,20,"[0.0, 0.0]",0.0,0.808269815624578,0
1,46,750,20,"[0.0, 0.0]",0.0,0.791026726224587,0
1,47,766,20,"[0.0, 0.0]",0.0,0.7745039747629768,0
1,48,782,20,"[0.0, 0.0]",0.0,0.7586573461233251,0
1,49,798,20,"[0.0, 0.0]",0.0,0.7434461712637096,0
1,50,814,20,"[0.0, 0.0]",0.0,0.7288329787081576,0
1,51,830,20,"[0.0, 0.0]",0.0,0.7147831863475184,0
1,52,846,20,"[0.0, 0.0]",0.0,0.7012648282132864,0
1,53,862,20,"[0.0, 0.0]",0.0,0.6882483116803252,0
1,54,878,20,"[0.0, 0.0]",0.0,0.6757062012169024,0
1,55,894,20,"[0.0, 0.0]",0.0,0.6636130253561972,0
1,56,910,20,"[0.0, 0.0]",0.0,0.651945104031253,0
1,57,926,20,"[0.0, 0.0]",0.0,0.6406803938104106,0
1,58,942,20,"[0.0, 0.0]",0.0,0.629798348904926,0
1,59,958,20,"[0.0, 0.0]",0.0,0.6192797961048437,0
1,60,974,20,"[0.0, 0.0]",0.0,0.6091068220415198,0
1,61,990,20,"[0.0, 0.0]",0.0,0.5992626713822629,0
1,62,1006,20,"[0.0, 0.0]",0.0,0.5897316547400002,0
1,63,1022,20,"[0.0, 0.0]",0.0,0.5804990652333075,0
1,64,1038,20,"[0.0, 0.0]",0.0,0.5715511027634299,0
1,65,1054,20,"[0.0, 0.0]",0.0,0.5628748051882735,0
