run,gen,nevals,bestId,bestPos,bestError,Eo,env
1,1,30,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,0,0
1,2,64,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,6.375,0
1,3,97,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,8.288659793814434,0
1,4,132,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,9.272727272727273,0
1,5,167,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,9.844311377245509,0
1,6,203,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,10.226600985221674,0
1,7,238,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,10.487394957983193,0
1,8,269,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,10.661710037174721,0
1,9,303,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,10.811881188118813,0
1,10,340,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,10.941176470588236,0
1,11,376,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.042553191489361,0
1,12,410,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.121951219512194,0
1,13,446,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.192825112107624,0
1,14,482,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.253112033195022,0
1,15,518,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.305019305019306,0
1,16,554,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.350180505415162,0
1,17,589,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.388794567062819,0
1,18,623,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.42215088282504,0
1,19,656,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.451219512195122,0
1,20,693,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.480519480519481,0
1,21,726,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.50413223140496,0
1,22,759,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.525691699604742,0
1,23,793,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.546027742749054,0
1,24,828,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.565217391304348,0
1,25,861,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.581881533101045,0
1,26,893,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.59686450167973,0
1,27,928,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.612068965517242,0
1,28,959,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.62460896767466,0
1,29,991,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.636730575176589,0
1,30,1024,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.6484375,0
1,31,1058,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.659735349716446,0
1,32,1090,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.669724770642201,0
1,33,1125,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.68,0
1,34,1157,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.68885047536733,0
1,35,1191,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.697732997481108,0
1,36,1223,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.705641864268193,0
1,37,1255,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.713147410358566,0
1,38,1293,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.721577726218097,0
1,39,1326,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.728506787330316,0
1,40,1358,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.734904270986744,0
1,41,1395,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.741935483870968,0
1,42,1431,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.748427672955975,0
1,43,1467,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.754601226993865,0
1,44,1500,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.76,0
1,45,1534,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.765319426336376,0
1,46,1568,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.770408163265307,0
1,47,1604,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.775561097256858,0
1,48,1638,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.780219780219781,0
1,49,1673,6,"[1.0, -1.0, 3.0, 0.0, -1.0]",12.0,11.784817692767483,0
