run,gen,nevals,bestId,bestPos,bestError,Eo,env
1,1,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0,0
1,2,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,3,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,4,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,5,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,6,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,7,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,8,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,9,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,10,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,11,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,12,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,13,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,14,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,15,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,16,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,17,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,18,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,19,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,20,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,21,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,22,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,23,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,24,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,25,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,26,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,27,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,28,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,29,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,30,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,31,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,32,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,33,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,34,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,35,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,36,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,37,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,38,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,39,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,40,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,41,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,42,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,43,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,44,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,45,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,46,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,47,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,48,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,49,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,50,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,51,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,52,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,53,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,54,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
1,55,30,13,"[-1.0, 1.0, 1.0, -1.0, 3.0]",13.0,0.0,0
